31 	3.100000e-02	2.904137e-12	3.595827e-12	3.639749e-12	3.716980e-12	3.723257e-12	3.734050e-12	3.734981e-12	3.736567e-12	3.736707e-12	3.736944e-12	 
32 	3.200000e-02	3.155943e-12	3.907679e-12	3.955414e-12	4.039351e-12	4.046172e-12	4.057903e-12	4.058914e-12	4.060638e-12	4.060790e-12	4.061048e-12	 
33 	3.300000e-02	3.422349e-12	4.237624e-12	4.289393e-12	4.380424e-12	4.387822e-12	4.400544e-12	4.401641e-12	4.403510e-12	4.403675e-12	4.403955e-12	 
34 	3.400000e-02	3.703787e-12	4.586197e-12	4.642230e-12	4.740756e-12	4.748764e-12	4.762533e-12	4.763720e-12	4.765744e-12	4.765922e-12	4.766225e-12	 
35 	3.500000e-02	4.000690e-12	4.953937e-12	5.014467e-12	5.120904e-12	5.129554e-12	5.144429e-12	5.145711e-12	5.147897e-12	5.148090e-12	5.148417e-12	 
36 	3.600000e-02	4.313489e-12	5.341379e-12	5.406650e-12	5.521421e-12	5.530748e-12	5.546788e-12	5.548170e-12	5.550528e-12	5.550735e-12	5.551088e-12	 
37 	3.700000e-02	4.642616e-12	5.749060e-12	5.819319e-12	5.942861e-12	5.952901e-12	5.970167e-12	5.971655e-12	5.974192e-12	5.974416e-12	5.974796e-12	 
38 	3.800000e-02	4.988500e-12	6.177514e-12	6.253016e-12	6.385777e-12	6.396566e-12	6.415120e-12	6.416719e-12	6.419446e-12	6.419687e-12	6.420095e-12	 
39 	3.900000e-02	5.351569e-12	6.627272e-12	6.708278e-12	6.850718e-12	6.862294e-12	6.882201e-12	6.883917e-12	6.886843e-12	6.887101e-12	6.887539e-12	 
40 	4.000000e-02	5.732250e-12	7.098864e-12	7.185644e-12	7.338235e-12	7.350636e-12	7.371962e-12	7.373800e-12	7.376934e-12	7.377210e-12	7.377679e-12	 
41 	4.100000e-02	6.130966e-12	7.592820e-12	7.685647e-12	7.848872e-12	7.862137e-12	7.884949e-12	7.886915e-12	7.890268e-12	7.890563e-12	7.891065e-12	 
42 	4.200000e-02	6.548140e-12	8.109663e-12	8.208819e-12	8.383173e-12	8.397343e-12	8.421710e-12	8.423810e-12	8.427391e-12	8.427707e-12	8.428243e-12	 
